MMKP_GR04,./mmkp_d_124.txt,258358,1.49,Solution is feasible
MMKP_GR04,./mmkp_d_129.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_12.txt,22852,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_130.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_131.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_132.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_133.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_134.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_135.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_136.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_137.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_138.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_139.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_13.txt,26516,0.03,Solution is feasible
MMKP_GR04,./mmkp_d_140.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_141.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_142.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_143.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_144.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_145.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_146.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_147.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_148.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_149.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_14.txt,33665,0.03,Solution is feasible
MMKP_GR04,./mmkp_d_150.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_151.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_152.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_153.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_154.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_155.txt,160611,0.26,Solution is feasible
MMKP_GR04,./mmkp_d_156.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_158.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_159.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_15.txt,21353,0.03,Solution is feasible
MMKP_GR04,./mmkp_d_160.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_161.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_162.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_163.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_164.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_165.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_166.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_167.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_168.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_169.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_16.txt,27560,0.03,Solution is feasible
MMKP_GR04,./mmkp_d_170.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_171.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_172.txt,346090,1.01,Solution is feasible
MMKP_GR04,./mmkp_d_173.txt,315198,1.27,Solution is feasible
MMKP_GR04,./mmkp_d_174.txt,324847,1.26,Solution is feasible
MMKP_GR04,./mmkp_d_175.txt,315282,1.3,Solution is feasible
MMKP_GR04,./mmkp_d_176.txt,238616,1.32,Solution is feasible
MMKP_GR04,./mmkp_d_177.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_178.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_179.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_17.txt,60395,0.09,Solution is feasible
MMKP_GR04,./mmkp_d_180.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_181.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_182.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_183.txt,495789,1.5,Solution is feasible
MMKP_GR04,./mmkp_d_184.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_18.txt,61397,0.09,Solution is feasible
MMKP_GR04,./mmkp_d_193.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_194.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_195.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_196.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_197.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_198.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_199.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_19.txt,58820,0.07,Solution is feasible
MMKP_GR04,./mmkp_d_1.txt,21878,0.01,Solution is feasible
MMKP_GR04,./mmkp_d_200.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_201.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_202.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_203.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_204.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_205.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_206.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_207.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_208.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_209.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_20.txt,50779,0.08,Solution is feasible
MMKP_GR04,./mmkp_d_210.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_211.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_212.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_213.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_214.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_215.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_216.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_217.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_218.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_219.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_21.txt,64615,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_220.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_221.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_222.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_223.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_224.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_225.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_226.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_227.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_228.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_229.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_22.txt,67764,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_230.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_231.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_232.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_233.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_234.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_235.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_236.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_23.txt,75731,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_241.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_242.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_243.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_244.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_24.txt,63377,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_25.txt,56763,0.13,Solution is feasible
MMKP_GR04,./mmkp_d_26.txt,60482,0.14,Solution is feasible
MMKP_GR04,./mmkp_d_27.txt,62041,0.13,Solution is feasible
MMKP_GR04,./mmkp_d_28.txt,42247,0.13,Solution is feasible
MMKP_GR04,./mmkp_d_29.txt,66732,0.2,Solution is feasible
MMKP_GR04,./mmkp_d_2.txt,25037,0.01,Solution is feasible
MMKP_GR04,./mmkp_d_30.txt,56734,0.18,Solution is feasible
MMKP_GR04,./mmkp_d_31.txt,77778,0.18,Solution is feasible
MMKP_GR04,./mmkp_d_32.txt,55814,0.17,Solution is feasible
MMKP_GR04,./mmkp_d_33.txt,131062,0.26,Solution is feasible
MMKP_GR04,./mmkp_d_34.txt,153841,0.26,Solution is feasible
MMKP_GR04,./mmkp_d_35.txt,110905,0.26,Solution is feasible
MMKP_GR04,./mmkp_d_36.txt,130146,0.26,Solution is feasible
MMKP_GR04,./mmkp_d_37.txt,145918,0.4,Solution is feasible
MMKP_GR04,./mmkp_d_38.txt,125903,0.41,Solution is feasible
MMKP_GR04,./mmkp_d_39.txt,117877,0.4,Solution is feasible
MMKP_GR04,./mmkp_d_3.txt,23773,0.01,Solution is feasible
MMKP_GR04,./mmkp_d_40.txt,111021,0.41,Solution is feasible
MMKP_GR04,./mmkp_d_41.txt,114543,0.53,Solution is feasible
MMKP_GR04,./mmkp_d_42.txt,131670,0.54,Solution is feasible
MMKP_GR04,./mmkp_d_43.txt,114607,0.5,Solution is feasible
MMKP_GR04,./mmkp_d_44.txt,111336,0.53,Solution is feasible
MMKP_GR04,./mmkp_d_45.txt,80709,0.68,Solution is feasible
MMKP_GR04,./mmkp_d_46.txt,130542,0.64,Solution is feasible
MMKP_GR04,./mmkp_d_47.txt,136628,0.69,Solution is feasible
MMKP_GR04,./mmkp_d_48.txt,140471,0.66,Solution is feasible
MMKP_GR04,./mmkp_d_49.txt,182673,0.5,Solution is feasible
MMKP_GR04,./mmkp_d_4.txt,25284,0.01,Solution is feasible
MMKP_GR04,./mmkp_d_50.txt,162489,0.53,Solution is feasible
MMKP_GR04,./mmkp_d_51.txt,200678,0.51,Solution is feasible
MMKP_GR04,./mmkp_d_52.txt,163377,0.52,Solution is feasible
MMKP_GR04,./mmkp_d_53.txt,156622,0.76,Solution is feasible
MMKP_GR04,./mmkp_d_54.txt,178404,0.77,Solution is feasible
MMKP_GR04,./mmkp_d_55.txt,154124,0.75,Solution is feasible
MMKP_GR04,./mmkp_d_56.txt,202198,0.77,Solution is feasible
MMKP_GR04,./mmkp_d_57.txt,169740,1.02,Solution is feasible
MMKP_GR04,./mmkp_d_59.txt,181902,1.12,Solution is feasible
MMKP_GR04,./mmkp_d_5.txt,26386,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_60.txt,172719,1.01,Solution is feasible
MMKP_GR04,./mmkp_d_61.txt,206980,1.25,Solution is feasible
MMKP_GR04,./mmkp_d_62.txt,163441,1.26,Solution is feasible
MMKP_GR04,./mmkp_d_64.txt,209620,1.29,Solution is feasible
MMKP_GR04,./mmkp_d_65.txt,37704,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_66.txt,45616,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_67.txt,38294,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_68.txt,40393,0.01,Solution is feasible
MMKP_GR04,./mmkp_d_69.txt,37118,0.03,Solution is feasible
MMKP_GR04,./mmkp_d_6.txt,26291,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_70.txt,39885,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_71.txt,37321,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_72.txt,45004,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_73.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_74.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_75.txt,43099,0.04,Solution is feasible
MMKP_GR04,./mmkp_d_76.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_77.txt,46077,0.04,Solution is feasible
MMKP_GR04,./mmkp_d_78.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_79.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_7.txt,26145,0.02,Solution is feasible
MMKP_GR04,./mmkp_d_80.txt,0.0,0.0,Solution is not feasible
MMKP_GR04,./mmkp_d_81.txt,93448,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_82.txt,110810,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_83.txt,95120,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_84.txt,88141,0.1,Solution is feasible
MMKP_GR04,./mmkp_d_85.txt,93223,0.14,Solution is feasible
MMKP_GR04,./mmkp_d_86.txt,99045,0.15,Solution is feasible
MMKP_GR04,./mmkp_d_87.txt,104325,0.14,Solution is feasible
MMKP_GR04,./mmkp_d_88.txt,88837,0.15,Solution is feasible
MMKP_GR04,./mmkp_d_89.txt,136678,0.19,Solution is feasible
MMKP_GR04,./mmkp_d_8.txt,23011,0.01,Solution is feasible
MMKP_GR04,./mmkp_d_90.txt,93164,0.2,Solution is feasible
MMKP_GR04,./mmkp_d_91.txt,78329,0.19,Solution is feasible
MMKP_GR04,./mmkp_d_92.txt,114807,0.2,Solution is feasible
MMKP_GR04,./mmkp_d_93.txt,105114,0.24,Solution is feasible
MMKP_GR04,./mmkp_d_94.txt,103424,0.24,Solution is feasible
MMKP_GR04,./mmkp_d_95.txt,111719,0.25,Solution is feasible
MMKP_GR04,./mmkp_d_97.txt,175174,0.39,Solution is feasible
MMKP_GR04,./mmkp_d_98.txt,202174,0.38,Solution is feasible
MMKP_GR04,./mmkp_d_99.txt,206898,0.38,Solution is feasible
MMKP_GR04,./mmkp_d_9.txt,24870,0.02,Solution is feasible
